	ID	comment	label
34061	 허언증환자  	ㅈㄴ 말투가ㅋㅋ연기톤입니다	1
10989	아몰랑!	40베	0
9729	성인군자	3만배 처음본다 이기	0
7174	박뽀영이뽀영?	나랑 가위바위보 할랭	0
4625	착한말만한다	돈 많이 주냐	0
11820	충대사이버	막플 해인이랑 잘대개해줘용	0
14816	 윤의철  	1100이거 무슨말인지 해석좀	0
16123	 감오냐  	ㅋㅋㅋ안오겠슴니다 ㅋㅋㅋㅋㅋㅋㅋ	0
104	35세야간편돌	그게뭔의미가잇을까 사귀지도못하는데	0
15576	 기릿레스  	ㅅ	0
25810	개독사냥	지가 바람핀거 ㄴ들키자마자 이혼하자는 남편을 변태성행위로 강간했다거 고소한김치년도 있고	1
32722	초아후장	애미뒤진새끼들아 ㅁㅍ내꺼라고	1
2517	보지쫩쫩	그럼 하켄크로이츠입어도되겠노	0
27375	쌍스럽긴	재미없어ㅈ병신ㅎ	1
33286	 ᄋᄋ  	어디갔어 ^^ㅣ발	1
28065	홍어좆빠는소리	이새끼 인더스트리 그새끼아님  초합금멘탈인가 긍정적인것도 정도가 있지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
32045	올해엔여친좀	4만베에 힘을 보탠다 힘내라게이야	1
23998	 딱짱이모  	겸손하란말을 외국에서 자란  사람한테 듣다니 ㅠㅠ	0
15531	 김정재  	빛초아 나간 상황에서 이미 는 반토막났슴	0
17055	 플레어건  	이 사람은 불법 행위를 한 사람입니다 당장 구독을 취소하세요                                                                                                                               	0
8100	뭐할래	ㅇ뷰ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	0
3006	신바람노박사+11	쓰리콤보 ㅋㅋㅋㅋㅋㅋㅋ	0
25068	영화보는노쨩	그래도 김치보단 낫노	1
10505	할배베스트	진짜 진심으로 같은거 안하노 너를 보면 힘이난다 그리서 진짜 얼마되지는 않지만 돕고싶다	0
29376	정몽구	하늘도 무심하시지 수많은 히키 파오후 냅두고왜 앞날 창창한 게이에게 이런 시련을 주노	1
24671	김치보지풍지박살	야 어차피  아는여자없자나 사촌동생정도기냥 시원하게 자지공개해라 ㅋㅋ 좆셍족이 보내기전에 니가 화면 밝기랑 잘 맞춰서좀더 멋있는자위영상을 선수쳐서 보내라 ㅎ그러면 좆셍족이 자연스레 돈달라고안함 	1
35181	 찌니제인  	김신영도 다를바없음 논란 졀라많음	1
12056	일공오급탐	내일이 막플 아니냐	0
6083	필던피	만베가라 힘내고	0
26486	쇼비니슴	애새끼가 아니라 메갈임	1
18909	 L'_Etat_ C'est_Moi  	지민이가 초아 지갑ㅡ폰 자주 숨겼다고 함 초아는 그런일이 빈번하게 있다보니해탈의 경지에 이르렀다함	0
23219	 Pre-서울대생  	김희철은 인성 좋은거는 둘째치고 일단 두뇌회전이 진짜 빨라 예능에서만 봐도 눈치 빠르고 잔머리 좋은거 바로 티가 남 분명히 한참전부터 신김치파 손절각 재고 있었을 듯	0
9929	일베훈육관	오늘도 힘내라	0
4328	노무노무노모쿤	하늘이형	0
11476	섹스하자이기야	너무슬프다	0
29300	본질	헐 시발 얘가 슨타그게이냐 니미 시발 애도합니다1	1
18854	 Boo승과니  	지민아 니가 진짜 왜그러는지 모르겠어요하는 대사를 13번 했다면 민아는 너의 100배 아니 상상도 못할 정도로 생각할거야	0
19162	 라라꿈짜  	진짜 지민 지기분나쁘다고 ㅋㅋ	0
4299	양숙정숙정액범벅	중국 살면서 중국 경제에 흑자 내주는 니가 할 말은 아닌거 같다	0
24170	365로이드	ㄹㅇ 존나미화됨 ㅋㅋㅋㅋㅋ	1
26479	노덕페이슨	이딴게 인기글인게 통 탄할 노릇이다 시발ㅋㅋ 언론에 노출 많이되면 씹선비새끼들 유입될건 어느정도 예상했지만 게임 끝난듯	1
13985	 새끼커플  	23ㅋㅋㅋㅋㅋㅋㅋㅋㅋ워크맨은 이런 우연이 많은듯ㅋㅋㅋㅌㅌㅌㅌㅋㅋㅋ	0
7233	고성능알바	역대 ㅇㅂ고	0
11569	노응디응디시티	ㅁㅍㅇㄹ	0
21024	 백종환  	노래로여친놀리기가재밋어요아빠도보고 웃으셨어요항상 재미있는 영상들을 올려 주셔서 감사해요사랑해요	0
7083	브금알랴줌	ㅁㅊ다 ㅁㅊ어	0
11154	두유가짱	5만베는 무리겠지	0
9557	ㅈㅌㅊ형	힘내소	0
14967	 하하호로하하하  	뭐하러 심사위원 15명이나 데려놈 내가 더 잘할듯	0
30518	As109	이새끼 ㄹㅇ 오늘이 가기 전에 국가유공자 할배 뛰어넘는다그러니까 재활치료 잘 받고 앞으로도 글 많이 올려줘라 힘내라	1
13785	 수진  	처음부터 너무 욱곀ㅋㅋㅋㅋㅋ 새해복 많이 받으세용 	0
21528	 안미영  	뒷광고한적 없다면서	0
27565	정신파괴기술자	혈기방장한 20대 청년이 자위를 하던 고추를 삶아먹던다 이해한다그렇다고 니가 성욕에 못이겨 길가는 엄한 처자를쌈싸먹은것도 아니고	1
16950	 김명섭  	유유상종임 끼리끼리 노는건 사이언스임원래 세상은 비슷한 생각을 가진 사람끼리 뭉치게 되있어요 그사람의 수준을 알고싶다 그러면 그사람의 친구를 보면됌	0
17085	 동호  	이 영상이 그 바닥에 침뱉는ㅁ	0
18029	 송이송이  	정말 나름티비 거의 초창기때부터 구독해서 잘 보고 있었는데요정말 실망 많이 했네요구독취소하고 다시는 안볼게요믿는 사람이 뒤돌아서면 더 냉정해지고 차가워지는 법이에요정말 실망많이 했어요잘살아요	0
6400	오유에서왓씀다	닥터 노구찌 손 ㅇㅂ	0
27978	털숭이	존나 해독을못하겟어 느그누나아들이다 부터 머릿속에 물음표띄워지고 헬시작임	1
27903	칭구아이가	스타크게이냐 힘내라	1
1942	얌전하고아름다운	그래도 전세계에서 한국 일본 대만녀가 제일 낫다 익이야	0
16607	 김상현  	형 롤에서 똥싸지르지 말고 나해줘	0
35149	 Louis vuitton  	그냥 구독자 수 믿고 버티다가 결국엔 사과한거잖아 개념 유튜버인줄 알았는데양아치였네가조쿠는 무슨	1
31645	닉값하자AE들아	힘내라 게이야 너의 긍정적인 모습에 배우고 간다	1
7514	0524모쏠후다	ㅇㄱㄹㅇ ㅂㅂㅂㄱ	0
31176	김대중배꼽	이 새낀 뒤져도 좋으니까 아다떼게해주세요	1
22173	 julip쥴립  	복귀각 잡지마라 장난치나ㅋㅋㅋㅋㅋㅋㅋ	0
28255	농공상	캬 게이야 오른손에 글러브가 필요 없겠노 이참에 복싱으로 전향해라 이기야 ㅋㅋㅋㅋㅋㅋㅋ	1
28687	iuytreq+12	홍어새끼들 거짓말 밀어붙이는거 보쇸박정희 여대생여대생도 실체는 없음실체있는 여대생이 심신ㅇㅇ 딱 두명인데 이들은 좌파들의 집요한 수작에도 결코 그냥 노래만 불렀을뿐 이라고 함오히려 심수은 자진의 콘서트에 박정희의 딸 박근혜를 초대하기 까지함좌빨들이 박정희 깔려고 50년 이상을 쫓아 다녀도 여대생의 실체를 못칮으니 그껏 한다는짓이 양 양 양 이지랄하면서 소설스위스 은행에 수조원 썰 역시 소설전라도와 좌빨들은 거짓말을 뻔뻔하게도 함	1
16014	 정우성  	최근 6개월 동안 새로운 동영상 업로드가 없으면 자격이 박탈된다 유튜브는 6개월 이상 동영상을 업로드하지 않았거나 커뮤니티 탭에 게시하지 않은 채널은 유튜브에서 수익 창출을 사용중지할 수 있다고 규정하고 있다 유명 유튜버들이 논란 때문에 활동을 중지한 후 6개월 내에 복귀하는 이유다	0
33526	 와하늘  	대충ㅈㄴ심한말	1
327	빰빠카빰+1	오져따리ㅋㅋㅋㅋ	0
6763	국가에충성해라+1	슨타크 보고싶었다긍정적으로 잘살아라니 겉모습보다 내면이 더 멋있는 놈인것 같다존경 스럽노	0
14404	 박릐원  	앤조이커플 진짜꿀잼 ㅋㅋㅋ	0
30204	사람같은너	와 씨발 인생 존나 한순간이네 존나 무섭노 정상이던사람이 한순간에 정회원되노이기 씨 발 무서워서 이불안에만 있어야지	1
3047	노롱이와머중이	어휴 그켬	0
2904	86426731	못사는집특징 개뜬금 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
24414	고마해라마이무따+2	까보전	1
30002	슬립계	미친놈아 자살하지마라	1
4810	허언증저격수	아직은 세계최강 아님	0
5956	율무곡물이이	사람 인생 한순간이네 멀쩡히 글올리다 안올릴떄 알아봤다 뭔일생겼구나힘내라 ㅠㅠ	0
8246	승유	탈환하는 순간 댓글	0
30263	노은지사랑해	도라애 아 아니다 힘내라게이야	1
6722	호게이	도라에몽은 ㅇㅂ 힘내라	0
28379	착한고양이	사고가 어떻게 났는지 노무노무 궁금하다 게이야	1
33828	 강성진  	755 할아버지 틀니 3개월 압수	1
20731	 천호박  	솔직히 난 티니랑 듀오하는거 개꿀잼인데 자주좀 해줘라	0
3205	애미애비버린놈	동맹국으로써 참전을 안할수 없었고 미국의 도움은 절실히 필요한 나라였으니까	0
33608	 노알라  	틀딱이 틀니 압수 진행하겠습니다	1
14821	 고구마  	1103 이해하고싶다	0
14800	 경찰  	105 말파이트 궁	0
30407	김노무대중현	와 씹정회원게이야 힘내라이기 진짜 인생 즐겁게살면되는거아니겠노	1
32105	운지천노란맛	렉 존나심하다 ㅅㅂ	1
31915	노보캅	슨타크게이아니노니미씨벌 이게 뭔일이노 게이야오오미시발 이왕 이리된거 오른손 하나만들자 게이야 손도 만들고 젖도 만들고진짜 슨타크 되보자 이기야	1
4572	질긴년	배우도 결혼해서 애낳고 사는데	0
12181	비비비니	가자 소원이 다가온다	0
30342	이희호여사망사	하씨발새끼 거 댓글 하나하나 읽어보고 있겠지 너 응원하는 사람들이 이렇게 많다 단순 동정심리가 아니라 진심으류 쾌유를 바랄께	1
14454	 니가 뭔데날 평가해  	와  지금 난 침대에 누워서 뒹굴거리고과제 산더미인데 미루고 있는데 이 분은 지금 뭐하실까	0
25992	인칭시점	존나 나대는 좆중고 씨발놈들 쪽팔린줄 모름 저새끼들 고소해버려서 별풍고소미 따따블로 챙겨라	1
20632	 지응  	완전 	0
26760	팩트폭력장인	행게이네	1
3382	유로댄스	인과응보	0
6438	신병면하석해거이	열심히살아라	0
34273	 seung kim  	에휴 이제 하나하나 구독 끊기도 힘들다 ㅃ  안본다	1
3548	수요비게이	의열단진짜 애국청년단 훈장줘야된다	0
379	계삼탕+1	지방 고등학교는 반에 인서울 1명 정도거나 아예 없기도 함	0
7665	서벨로R3	역대 일베수 1위가 주작으로 23000베갔다	0
20205	 유예슬  	연기좀	0
20630	 옌니 YENNIE  	와편집 너무 잘하시는 거 아닌가용	0
2096	무등마운틴성봉식	껄껄 윾쾌한 천조국 성님덜	0
9328	KOTA	일베의 역사적인 사건실시간으로 있어서 감격입니다ㅜㅜ	0
33768	 강이  	지민아 난 너 그때부터 맘에 안들었지만 지금도 존나 마음에 안든다 정말	1
1418	돈천원에목숨거냐	앤티 스펌 비뇨기과검사 와이프랑 같이 갈 것	0
71	운마노숙자예약	남의 사생활 물어뜯는 이유가 단순 재미라면이는 그 누구도 도덕적 가치관이 바르다고 볼 수 없다인간은 지성을 가진 생명체인데우리 사회의 현실은 도덕적인 가치가 질 적으로 낮은 게 아닌가 의심이 든다	0
33149	 소고기  	구독개마렵다 ^^ㅣ발 이런적없었는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
24921	노무현X걸무현+2	니 논리면 일베충새끼들 일베하면 안됨	1
5225	명수야엄마도사람	ㅇㅂㅁㅈㅎ비율 촤대치아니냐이건홍어 아니 여시가도 일베받는다	0
21636	 따룽해희재  	맨앞에해각장이랑두번째해각장에서민수오빠핸드폰떨어짐ㅋㅋㅋ	0
4189	배현진레이디가카+2	거기서 왜 사냐	0
35127	 김구  	성곡중클라스ㅉㅉ	1
29911	위스키국땅끄	시밯시발 제발 주작이라해줘라 ㅠㅜ 저격하는 게이 없냐	1
4398	스갤러+1	역사에 탑승합니다	0
16165	 김민수  	커플천국 솔로지옥	0
24018	 박강현  	계정 팔면 몇 십억인데 삭제 못하지 나같아도 ㅋㅋ	0
5665	사카이마사토	너에게 나의 축복을 나눈다	0
6771	전북노예자랑	노짱 잘잇노	0
7345	부곡동더치페이	힘내라딱히칠드립이없다재활잘되길	0
6636	본저장소	거의 모든 직업이 그렇겠지만손은 필수 아니겠노 일부 성우라든지 가수는 손이 없어도 직업종사에 크게 불편하진 않겠지만나는 프로그래머라서 손 저리되면 능력 배는 떨어짐 단축키 못 누른다 이기야	0
32915	추락전공	1렙 일게이새끼한테 말빨 털리는 한심한 보지년이 어서 일베에서 설치긴 ㅉㅉ	1
21867	 성이름  	바이루	0
7347	조싸	ㅠㅠ힘내랑	0
34836	 감오냐  	지네집방에다가 가래침뱉지 왜 공공장소에 ㅋㅋㅋ	1
4715	츄럼프머통령	정부가 지금이나 이러지 국시로 의사 충원안하면 내년에 어쩔라 그러는지	0
5081	폭동쥬스	돈도 훨씬 싸고 감정노동도 안해도 됨 	0
23403	 나용재  	나름님 괜찮습니다 진짜로 광고주는 욕 안먹긴해요 쪼 쉬다가 오셔서 다기 복귀만해주세요	0
6147	아딸치고싶다	그러게 바퀴벌레 화영식은 왜한겨 ㅠ	0
173	7번훈련병손흥민	근데 나한테는 안줌 ㅠㅜ	0
12133	대구촌구석센세	첫제자들 대학다붙게 해주세요	0
24442	고중이	아니다 무현아 오해할수도 있지 괜찮아	1
29282	수용소폭동진압반	힘내라 게이야 ㅠㅠ ㅇㅂ	1
9071	똥송하뮤니뮤	일베의역사다	0
13193	 정기태  	가래침 나쁘다	0
25942	번째모쏠	축하한다 게이야 방생하지말고 죽을때까지 오래 오래 데리고 살아라 아 할매니까 오래 같이는 못살겠구나 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
1131	누나햄지잠스터	업소들이 친구끼리 오면 할인해주는 이유가 왜 그럴거라 생각하냐	0
18174	 건스맘  	제시 멋져요	0
10259	서울교육머학교	3급밖에 안되노 2급정도 될거같아 보이는데4만베 가자 이기	0
10809	아7씨발유	일베감을 노리는 고렙의 기본자세	0
33917	 보고싶다애들아  	댓글 ㅈㄴ지우네 진짜 하	1
20602	 앳플  	와씨  뭐이리 빡세  와	0
31670	동구밖원	멘탈 말도 안되네 우리아버지도 얼굴쪽 화상입으셨는데 해줄말이 힘내라는 것밖에 없다 힘내라이기	1
29136	솈스	시발 대체 무슨일이냐 공돌이새끼야ㅠㅠ	1
15371	 I'M ET 외계인!  	라라님 몸무계 공계 됐을때 저 놀랐어요 이유가 많이 안나가는데 왜 망연자실 하시는지궁금했어요 비결리 뭔가요참 그리고 살 안찌셔서 부러워요ㅠㅠ	0
19761	 임승현  	양팡 근데 개이득이었다 근데 맨처음에 푸마 들어가자고한사람누구야금지  나양팡 좋아 그런자세 좋아남동생 그럼 다음엔 구찌로으하하하하애해허ㅏ하하하하하하하니언니 광고인거 알고있었는데 왜모른다고 구라깜	0
13370	 조민구  	형 이제 돌아와	0
26799	애미뒤진좆한민국	개조선 한남 새기들이 만들어놓은거아니노보빨 아주 야무지게 빨아서 ㅈㄹ을 하더니 	1
336	좆도모르면서나댐	아니 올릴거면 누군지 짐작안가게 올리던가 무슨 생각없이 누군지 짐작갈수 있게 단서를 제공하고 상세하게글올리는 여자들 진짜 노답임	0
15600	 Akgk  	535 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
32273	백주형바보병신	게이야 힘내고 쾌유바란다	1
28275	눈팅게이aj	걍 노짱 따라가라	1
32251	탁부랄을하하회원	이글 보니 내가 왜 힘이 나노 ㅠㅠ 밝은 모습 보기 좋다 게이야	1
20605	 박성현  	와어 이게 아닌데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
23311	 권상운  	나 왜 이걸 하루에 한번씩 보는거지ㅋㅋㅋㅋㅋㅋ 중독갑	0
20555	 유딩Yuding  	와 지민 이거찍고 라디오스타가서 제시 완전 들으라고 앞담화 하고선 지가 완전피해자 인척함	0
34163	 임민영  	가랴침 뱉은 새끼 실화	1
7179	머팍오반슨생	캬 정회원 등극 닥ㅇㅂ	0
28834	쉬잇	씨발 힘내라	1
23886	 H.M PARK  	갑자기 생각나서 들어온사람 손	0
27252	로얄블랙가드+2	짱개새끼가 개뻘짓 했으니 쳐맞았겠지	1
26091	부랄털데스메탈	헬반도에 저렇게 입고다니는 애들 개 많지않냐 ㅈㄴ 노이해	1
17122	 강아지  	이거 양팡 6개월 전에 분명 돌아온다 유튜브 수익은 6개월 전까지는 괜찮다고 들었음	0
25599	냐이라게나+4	요즘 김치년들 스시까다까다 안되니깐 이제 스시녀김치녀라고 물타기 하는거 봐라 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
34385	 권태호  	복귀 쳐하지마 절대로 그냥 짜져서 듸진던가해 제발	1
1263	좆소는좆소다	나도 동감함 키작고 잘생겨봤자 평타얼굴에 키큰애한테 스타일 압살당함 근데 일본여자들 키보다 얼굴 더 보는게 맞긴 함	0
18878	 변정주  	지민은 진짜아님	0
24372	간잽이명장	게이야 ㅇㅂ했다 이런거 앞으로 많이 부탁한다	1
24547	그것도몰랐구나	역시 임마도 젊꼰이라 포인트 못잡음 재미가 문제가 아냐 븅딱아	1
4018	장노도직계비속+1	다음에 혹시 찍을기회있으면 찍어드림 ㅠ	0
28123	꼬털송송부랄탁	바퀴벌레 조지던 게이였냐	1
25425	쯔루하시+2	이거 ㅆㅇㅈ 스시년들 바람존나많이핌 고로 먹버용으로생각하고만나라 ㅇㄱㄹㅇ ㅅㄱ	1
16419	 음접  	하루 하루를 감성적으로 사시네부럽당	0
23777	 옹  	너만 손해지 뭐 이해는 해	0
13320	 bee Bee  	ㅋㅋㅋ 아안오겠습니다 개욱기넼ㅋㅋ	0
5062	포목방위각	꺼라	0
994	노1긍정선생+7	하켄크로이츠는 나치의 반인륜적 학살때문에 금지된거지 단지 전쟁을 일으켜서 금지된게 아님 넷플릭스 2차세계대전 10대 사건 다큐보면 이해할수있지	0
19383	 특별한힘  	아놔 너무 웃기네요그걸찔럿ㅎㅎ	0
1451	동아시아연방	현재 독일연방군이 사용하고 있는  철십자 문양 근황 0 1072006055601203602086592099634491 5 	0
21955	 죠니드루 팬  	버거킹 케찹에 적혀있어서 왔음버거킹인거 알음	0
21284	 조빵  	대익아 좋아요 하나만 받아보자	0
4293	존댓말캠페인	나이처먹고 뭐하냐 ㅋㅋ	0
13440	 오소리잡어  	흐에	0
25249	골목식당들쥐갬성	그래 스시년들이 남자다운 서양남을 선호함	1
10378	북북따리	권투글러브 ㅇㅂ	0
2738	4년뒤메테오씀	그니깐 제발 똥은 일베안에서 싸재껴야지 ㅜㅜ	0
18205	 J oanne  	제시 예전부터 잘 걸렀네	0
30817	농촌에가자+1	살아있으니 어떻게든 될것같다다른 게이들도 힘들고 어렵더라도좌절하지 않기를 바란다이부분보고 부랄쥐어뜯고 하늘을향해 크게울부짖었다	1
33022	히에다노아큐	일게이들 진압력ㄷㄷ 일베는 망하지 않는다	1
32592	에카르테	내가 막플이다 병신들아	1
34815	 sjysujeong  	제발 애든 어른이든 침좀 뱉지 마세요ㅜ더러워 죽겠어요한국 참 발전한 나라구나 하다가도 길에서 애들 아저씨 아줌마 침 뱉는거 매일봄 보면 진짜 아직 후진국같아요외국나가서도 얼마나 그러는지퍼블릭 장소에 종종 중국어와 한국어로만침뱉지 말라고 표지판에 써있어요정말 쪽팔려요 ㅠ	1
32262	단발머리헠헠	1초에 1댓글 ㅋㅋㅋ 시발	1
5043	민주화농부2+2	일반 정회원인증은 패드립날리는데 너는 경건해진다 	0
22590	 flower hee  	설현이 신영이 2년전에  아형나와서 희철이는 방송일때만 연락온다 단톡방도 탈퇴각이고  사적으로 연락 안한다고 할때 여초에서 김희철하고 손절해서 통쾌하다고 지민 설현 신영 영원히 셋이서만 놀라고 찬양하던데 ㅋㅋㅋ똑바로 알자 희철이가 저 셋을 손절한거야	0
26363	렙까지엠생아님	면제받을정도면 개병신 장애인아니냐	1
18390	 Cynthia Dior  	제시언니 이런상황에서도 손바닥으로 가르키고 멋있다 ㅡㅡ217	0
2604	브레메인시브	메사츄세츠공대캘리포니아공대하버드예일스탠포드존홉킨시카고브라운펜실베니아프린스턴옥스퍼드캠브리지듀크임페리얼컬럼비아미시간코넬 미만잡	0
21025	 솜털이  	노래몰카할때 우어어얽한겤ㅋ	0
11921	에엥???	0ㅇ	0
11611	vvvic	4만베면 솔직히 가성비 짱이네	0
29153	차공목	개씨바류ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ왜 사고당했노 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
31089	성능좋은고무통	진짜 힘내라 게이야 일베줬다	1
9588	25를잊지말자	살아있으면 내가 전재산 5억을 너에게 다 줄께됐냐살아 있다는 증거만 가져와도 내 모든것을 너에게 다준다차 벤츠키도 너에게 주고 살고있는 집도 너주고 나 길거리 나 앉을께바로줄께뒤도 안돌아보고다 준다바로	0
24103	 jang eol  	구독이 내려와 하는 순간 나도 모르게 구독과 좋아요를 눌렀습니다이건 불가항력	0
10877	육성재	254베만 더 	0
6513	숙명여대	ㅇㅂ줬다ㅠㅠㅇㅂ열심히하면 정회원될수도있구나ㅠ 그만둬야겠다	0
31105	공차	힘내라 슨타크게이	1
18720	 피인  	지디앤탑 참 괜찮다고 생각했는데 이젠 그냥 마약밖에 생각 안 나네	0
7886	제가딱직무유기	로그인하게 만드노건방지다 이기	0
31277	sorrrr	게이야 진짜 힘내라ㄲㄲ긍정적인게 보기 좋다	1
389	인간임	어디 응딩이노	0
388	계엄왕전땅끄	원래 역사는 승자의 편아니냐ㅋㅋㅋ	0
33938	 þ  	보겸 존나 부럽네 잘못을 해도 쉴드 치고 돌아오라는 광신도들이 있어서	1
31278	Hot슨상	슨타크 게이는 닥 일베 빨리 털고 일어나라 이기그리고 내가 원하는 모든거 이뤄지게 해주세여	1
11393	쫄리면뒈지시든가	왜나한테 달아	0
10049	익명일게이	개쩐다 3만베 돌파를 살아생전 볼줄이야	0
15377	 동글쏘담  	라라님 민수님 진짜 최고환상의 커플이답ㅋㅋㅋㅋ	0
5857	MCMMHYN	주작 ㅇㅂ	0
4325	좆물치즈케이크	친구수 ㅁㅈㅎ	0
24276	강찰비	병신 저능아로 봄 ㅇㅇ 편돌이 내 가준30세 이상이하면 거스른돈 안받고 나옴저능한 디엔에이 나한테 묻을까봐	1
1287	다큰여자가오줌을	ㄷㄷ하노 투견도 발라버리노	0
562	호우날두	그래도 아주머니들인데 이해해주자	0
19717	 김동훈  	야 지민이뇨나 제시는 너가 에이미보다 못하니까 자기입장 말한거지 다른사람도 에이미 인정햇고 근데 넌 인정을안해ㅡㅡ 지보다못한줄아나봄ㅋㅋ	0
24375	계엄왕전땅끄+2	욱일기 가지고 지랄발광하는건 한국인들 밖에 없음	1
26653	썬더바론	다만 여자가 있다면 적어도 성관계 경험이 있다는거래	1
617	로린이애껴양	하진짜 말이안통해요오 이분하곤	0
11425	끼릭부릉끼릭부릉	여자친구 사귀게 해주세요	0
23793	 すがのしいる  	341 진짜 모르겠니	0
24091	 Gisu Jung  	괴물쥐 요즘 부쩍 더잘해진기분 ㄷ 잘하네	0
24828	애국보수쯔위+3	근데 난 화장실에 저렇게 아줌마들 들어오면 오줌쌀때 일부러 발기시키고 한 발짝 뒤로 물러나서 옆에서 훤히 내 좆대가리 다 보이게 하는데힐끔힐끔 쳐다보는거 개꿀잼ㅋㅋㅋ 오줌 다 싸놓고도 괜히 터는척 1분은 더 좆 내밀고 있음 ㅋ	1
24837	넣는내운명1+4	개씨발놈들이 틀니 다 까부숴버릴까보다	1
16233	 tyson  	투표 좀 제대로 좀 하자	0
1036	노무현믹스파티	군대 탄박스옮기는 그런느낌인가	0
17134	 단미  	이거 진짜ㅋㅋㅋㅋㅋㅋㅋㅋ다 레전드예요ㅋㅋㅋㅋㅋ 근데 730 이거 예전에 보고 진짜 보고 엄청 웃었어요 민뚜님 오페라 하시는 거 어떠세요 ㅋㅋㅋㅋㅋㅋㅋ815 라라님 부딪히실 때 목소리 엔조이커플은 다 재미있어요 진짜  또 한입만은 라라님 반응이 너무 귀여우세요	0
32163	네이버뉴스	미쳤노시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
29061	곧중년..	정회원은 ㅇㅂ야 ㅅㅂ 힘내라 슨타크	1
20135	 이진서  	여자아이들 슈화 팬으로서 닉네임이 아주맘에 드는군요	0
9742	전북노예자랑	ㅁㅍ이다 이기야 ㅁㅍ은 내꺼다 이기야	0
1846	류혜진정말좋아해	휘니스파크	0
20743	 WaRiGaRi Gaming  	솔직히 말한다 영상 정지시키고 댓글보고있다	0
6546	순규순규	아니거든	0
28306	헬러스카페	박근혜 석방이라고 한적 없는데 병신아 ㅋㅋㅋ 시발 없는말도 창조해내노 ㅋㅋㅋ사회 불만 있으면 좌좀들처럼 나와서 시위를 하던 여론을 형성하던 해야되는데 ㅋㅋ 일베안에서만 즈그들 리그만 하니깐 메갈보다 못한존재라고 ㅋㅋㅋ좌빨이 어떻고 문재앙이 어떻고 욕하기전에 행동을 해라 ㅋㅋㅋ 댓글 워리어짓좀 그만하고 ㅋㅋㅋ 병신아그리고 내 나이 32살 일본 외노자임 대학원 졸업하자마자 바로 일본으로 왔고 걍 닥치고 니갈길가	1
34209	 아아  	퉤	1
2838	성소녀1234	남자몸이 별로노	0
4541	빵재홍	탑슨타크	0
7175	니가가라	하진짜 어쩌면 좋냐	0
6026	VJ철구	에블바리멕썸틱톡	0
13808	 -진영후  	키즈카페보다 영화관을 먼저갔는데 키즈카페가 먼저 올라왔네요	0
16937	 거장난이너무심한거아니오  	유아독존이여	0
16401	 인영  	하 언니 너무 미안해요ㅠㅠ 나 너무 늦어버렸어 진짜 릴서님 단발 무슨일이야ㅠㅠ 너무 최고야 너무 좋아 평생 함께해요 언니ㅠㅠ	0
10193	노랑이꽃다발	ㅇㅂ 힘내라 인간승리 우럭따ㅠㅠ아ㅠㅠ	0
5478	홍어척살엔몽둥이	쟈들이 가세연 빠는거나 니가 쟈들 까는거나 뭐가 다른데	0
33476	 불매운동  	이야 양팡아 유튭에는 영상을 안올리더니 금지 인스타에 올리누 ㅋㅎㅋㅎ 웃긴년이네 ㅋ	1
11952	대고통전현무노령	5만베 가면 자살한다	0
3462	외로운늑대개	미카코 이자랄 ㄴㄴ	0
15155	 김경민  	집에들어가 라는 노래가 나오기 전까지 집에 들어가지 않겠습니다	0
21098	 Hs L  	니가 진짜 시청자들을 생각한다면 복귀하지마라계정삭제도 모자랄 판에 복귀ㅋㅋㅋ내가  그런 잘못을 했더라면 나한테 별풍 쏴주고 응원해준 팬들에게 미안해서 고개도 못들고 다닐거 같은데	0
24114	-애국보수-+4	목줄안되어있나 목줄잡고 그냥 돌리면 될것 같은데 한 30 바퀴 돌리고 또 덤빌라고하면 또 돌리고	1
9577	아아이이디디	힘내라 이기야 마인드 보니 충분히 이겨낼 것 같노	0
12256	kita!!!	ㅎㅇ	0
16484	 날강두  	한마디만한다	0
25180	자극과반응+2	병신같음	1
14689	 jung min Lee  	문쟁이는 어디있는가10시간 초당 단위로 행적 밝혀라	0
6874	시급14462원	ㅇㅂ  힘내라 이기	0
10366	츅천백더블액스	4만베 꼭보고 죽게해주세요	0
29675	얪은ㄹㅇㅍㅌ	와능력자게이 안타깝네 힘내라	1
